ClientID,Years_In_Business,Annual_Revenue_INR_Cr,Loan_Outstanding_INR_Cr,Debt_to_Equity_Ratio,Interest_Coverage_Ratio,Current_Ratio,DPD_Instances_Last_12M,Credit_Rating_Score,New_Loan_Requests_Last_2Y,Collateral_Coverage_Pct,Business_Sector,Company_Size,Loan_Type,Repayment_Track,Geographic_Region
TAC003752,30.95,377.14,109.84,8.65,0.5,1.74,1.0,6.91,0,231.16,Manufacturing,Small,Term Loan,Watchlist,West
TAC005244,1.0,493.42,139.44,2.12,9.79,0.82,12.0,10.0,2,258.96,FMCG,Medium,Working Capital,,South
TAC007286,29.7,3475.38,230.41,4.42,17.1,1.7,2.0,5.33,0,50.0,Infrastructure,Medium,CC/OD,Good,North
TAC014027,2.13,646.71,128.81,4.98,7.65,2.27,8.0,7.43,0,103.51,IT,Small,Working Capital,Excellent,North
TAC016751,20.79,459.01,137.31,6.78,5.7,1.84,11.0,8.01,0,51.06,Real Estate,Medium,Project Finance,Excellent,West
TAC004720,35.63,2035.74,16.07,3.65,10.63,1.08,8.0,5.46,4,188.05,Healthcare,Medium,Term Loan,Excellent,North
TAC011040,1.0,451.87,152.64,5.03,10.33,0.71,11.0,5.99,3,148.57,Services,Medium,Equipment Finance,NPA,West
TAC006094,33.03,2024.43,14.43,6.27,5.59,0.3,5.0,5.18,6,90.05,Manufacturing,Small,Term Loan,Satisfactory,Central
TAC015250,10.01,541.02,288.69,3.0,4.4,0.3,1.0,9.59,5,171.45,Retail,Medium,Term Loan,Satisfactory,South
TAC006322,38.0,3120.59,266.88,4.5,12.85,2.09,0.0,5.45,2,158.88,Healthcare,Large,CC/OD,Good,North
TAC006408,19.04,313.27,82.23,6.21,14.67,1.55,12.0,10.0,3,217.03,FMCG,Small,Project Finance,NPA,Central
TAC015904,24.17,347.7,82.99,8.42,4.67,1.11,0.0,5.62,0,132.39,Infrastructure,Large,Equipment Finance,Excellent,West
TAC001317,8.3,792.74,312.89,5.28,,0.3,2.0,5.1,5,213.24,Healthcare,Small,CC/OD,Excellent,South
TAC004225,35.31,2138.86,36.08,7.23,10.5,1.49,,5.23,3,80.32,Infrastructure,Micro,Term Loan,Excellent,South
TAC012555,10.22,670.75,99.48,,14.3,1.14,7.0,10.0,2,207.9,Real Estate,Small,Term Loan,Excellent,West
TAC014927,30.92,3678.45,261.28,2.56,13.19,1.58,0.0,4.45,3,129.12,Services,Micro,Term Loan,Excellent,West
TAC005574,25.74,3429.57,197.25,2.86,14.63,1.65,2.0,9.35,2,254.03,Healthcare,Small,Project Finance,Satisfactory,North
TAC018042,40.0,2967.29,232.97,6.88,15.91,1.01,1.0,8.91,3,123.27,Manufacturing,Micro,Equipment Finance,Satisfactory,South
TAC011380,17.49,626.77,315.16,3.41,0.68,1.63,3.0,8.66,6,236.37,FMCG,Small,CC/OD,Excellent,East
TAC013252,26.61,203.29,339.71,6.44,1.84,0.3,4.0,1.0,8,200.85,Real Estate,Small,CC/OD,Satisfactory,North
TAC009625,27.64,1983.8,21.37,8.23,8.66,0.53,8.0,5.04,1,85.54,IT,Small,Equipment Finance,Excellent,Central
TAC009165,26.6,3549.32,243.46,1.32,9.82,3.26,4.0,3.08,3,50.0,Services,Small,Term Loan,Excellent,West
TAC018039,26.06,1883.81,24.77,10.0,6.33,2.36,3.0,5.99,1,144.65,Real Estate,Small,Working Capital,Satisfactory,East
TAC007296,21.89,770.82,90.8,4.13,6.73,2.72,8.0,8.72,1,142.25,Healthcare,Small,Project Finance,Good,Central
TAC013187,26.82,1986.74,19.3,10.0,,1.25,7.0,5.41,0,187.29,Manufacturing,Medium,Working Capital,Excellent,South
TAC018245,31.43,2134.7,62.07,10.0,0.5,1.15,9.0,9.81,2,113.91,Retail,Large,Project Finance,NPA,North
TAC018673,26.72,390.22,295.65,6.45,4.16,0.54,0.0,5.44,4,300.0,Services,Micro,Term Loan,Good,South
TAC009637,1.0,526.41,125.5,6.28,8.03,1.51,9.0,7.24,2,90.13,Real Estate,Micro,Project Finance,Satisfactory,North
TAC008384,23.91,471.37,350.24,4.9,7.06,0.3,2.0,7.11,8,151.6,Infrastructure,Large,Equipment Finance,Good,West
TAC003768,30.98,897.45,87.72,8.52,1.64,1.51,0.0,9.37,0,82.5,Retail,Medium,Working Capital,,Central
TAC011811,23.71,2135.33,28.67,5.76,1.91,1.59,5.0,4.88,3,125.42,Real Estate,Small,Working Capital,Good,East
TAC002662,2.05,626.48,166.15,5.26,6.85,1.48,9.0,8.47,1,137.94,Services,Large,Working Capital,,North
TAC001429,1.35,458.07,131.09,3.94,8.82,3.41,10.0,9.33,1,251.1,FMCG,Small,Project Finance,Watchlist,West
TAC009160,22.18,3390.58,293.63,6.54,14.02,1.45,0.0,5.42,0,50.0,Services,Micro,Equipment Finance,Excellent,West
TAC015127,23.07,3386.52,243.52,3.06,16.56,1.89,1.0,7.2,0,74.62,Retail,Small,Term Loan,Excellent,North
TAC015266,2.1,510.15,147.79,5.24,12.7,2.37,7.0,10.0,3,225.91,Services,Small,Equipment Finance,Good,North
TAC004554,18.93,489.86,323.16,3.4,3.71,1.18,2.0,5.55,8,184.12,Manufacturing,Large,Term Loan,Satisfactory,Central
TAC018900,38.24,2317.19,0.1,4.89,7.04,0.3,6.0,3.64,2,207.3,Manufacturing,Medium,CC/OD,Good,South
TAC003484,6.39,513.89,164.23,5.46,,1.36,9.0,8.88,0,191.62,Real Estate,Medium,Term Loan,Satisfactory,South
TAC011728,1.0,525.32,126.74,2.36,7.42,1.86,9.0,9.93,6,198.93,Infrastructure,Micro,Term Loan,Excellent,East
TAC016608,16.54,659.62,309.68,6.45,0.5,0.85,0.0,7.41,5,129.36,Retail,Medium,Term Loan,Good,Central
TAC018373,4.36,413.59,104.78,5.33,10.13,1.97,8.0,10.0,2,173.93,Infrastructure,Micro,Equipment Finance,Excellent,East
TAC001433,18.34,3367.98,244.7,5.24,18.51,1.64,4.0,9.7,0,50.0,Manufacturing,Micro,Project Finance,Satisfactory,South
TAC005940,3.14,374.13,114.31,4.79,8.21,1.36,11.0,6.83,3,245.14,Manufacturing,Micro,Term Loan,Good,North
TAC007288,7.99,491.22,315.79,4.79,4.6,0.3,1.0,5.89,6,127.24,Manufacturing,Micro,Equipment Finance,Excellent,South
TAC015100,19.79,3243.43,195.07,4.84,10.99,2.49,0.0,4.82,0,103.49,Real Estate,Medium,Equipment Finance,Excellent,Central
TAC000540,1.8,397.53,77.44,5.37,11.06,1.95,11.0,7.77,6,50.0,IT,Small,Project Finance,Watchlist,North
TAC006028,35.57,2066.47,59.4,8.73,7.1,1.26,4.0,1.0,4,174.2,Healthcare,Large,Working Capital,Satisfactory,Central
TAC018150,32.79,1947.83,56.93,7.82,4.77,2.47,4.0,2.24,2,145.18,Infrastructure,Medium,Working Capital,Good,Central
TAC006170,18.46,782.99,102.06,4.86,5.34,1.84,9.0,8.94,1,297.69,Real Estate,Micro,Working Capital,,Central
TAC012708,7.8,3270.45,306.28,3.23,,2.77,2.0,7.05,3,89.99,Services,Small,Term Loan,Satisfactory,Central
TAC016993,23.88,2174.24,0.1,9.0,9.21,0.83,10.0,4.7,5,50.0,IT,Medium,Equipment Finance,Satisfactory,West
TAC000949,1.95,401.93,138.17,5.68,8.8,2.24,7.0,8.98,0,219.42,Manufacturing,Small,Term Loan,Good,South
TAC012929,12.76,662.25,312.14,4.49,3.35,0.35,3.0,2.29,4,116.55,Services,Small,CC/OD,Excellent,East
TAC006383,1.0,884.87,132.25,4.2,3.63,1.16,11.0,8.54,1,167.6,Retail,Small,Term Loan,Excellent,East
TAC017933,10.44,3128.8,267.89,3.05,7.44,0.3,,8.07,2,68.08,Real Estate,Large,Project Finance,Good,South
TAC005870,12.33,3551.65,264.24,2.65,12.92,2.49,3.0,8.39,0,50.0,Retail,Medium,Project Finance,Good,South
TAC016676,38.04,1907.56,0.94,9.37,4.32,2.47,8.0,2.38,5,85.39,Services,Medium,Working Capital,Watchlist,South
TAC006263,28.63,3468.13,272.77,4.14,11.36,2.96,1.0,9.58,0,64.14,FMCG,Large,Working Capital,Excellent,Central
TAC009762,34.96,2120.41,4.87,7.11,2.62,2.51,10.0,4.75,2,190.23,Infrastructure,Micro,CC/OD,Satisfactory,South
TAC015566,37.31,1656.24,0.1,6.73,10.51,3.56,6.0,7.68,0,69.24,IT,Small,Equipment Finance,,North
TAC010809,25.06,1990.63,45.83,3.34,7.67,2.24,5.0,1.0,5,225.3,Manufacturing,Medium,Project Finance,Excellent,Central
TAC014556,34.98,1780.93,88.55,6.65,11.18,1.14,7.0,5.92,7,223.38,Services,Large,CC/OD,Good,West
TAC001669,1.0,620.26,65.79,3.1,8.28,1.56,8.0,8.38,3,62.72,FMCG,Large,Working Capital,Good,East
TAC008568,9.26,943.48,154.98,6.05,6.23,1.31,10.0,9.55,5,184.94,Retail,Micro,Equipment Finance,Good,West
TAC017104,25.33,789.48,274.3,7.66,2.95,0.34,5.0,1.21,3,180.11,Retail,Micro,Term Loan,Satisfactory,West
TAC014436,36.75,2013.56,11.8,8.55,6.51,0.92,4.0,4.23,4,50.0,Manufacturing,Micro,Term Loan,Excellent,East
TAC015564,21.56,358.85,113.45,5.97,9.02,2.3,10.0,8.76,2,157.05,FMCG,Medium,Equipment Finance,Good,East
TAC008118,17.53,3422.39,244.66,3.81,12.87,2.49,2.0,8.06,1,50.36,Manufacturing,Micro,Equipment Finance,Excellent,South
TAC003269,26.57,3668.69,235.58,3.92,20.0,1.89,2.0,9.98,0,50.0,Infrastructure,Medium,CC/OD,Excellent,West
TAC011504,28.67,1967.79,8.52,6.37,,1.19,9.0,4.7,1,50.0,Services,Medium,Term Loan,Good,North
TAC012428,30.61,2027.65,81.73,9.45,7.4,1.84,8.0,2.96,2,229.36,Infrastructure,Micro,Term Loan,Good,West
TAC011852,13.63,927.24,298.4,5.76,5.12,1.02,0.0,7.73,5,239.48,IT,Medium,CC/OD,Excellent,West
TAC002738,8.82,656.22,112.7,2.61,12.55,1.3,9.0,6.8,0,230.66,Manufacturing,Small,Working Capital,Satisfactory,Central
TAC015539,1.0,336.57,119.37,7.75,6.56,1.97,12.0,10.0,0,137.51,Services,Small,CC/OD,Excellent,West
TAC010792,7.88,3469.85,214.44,2.21,11.39,1.97,1.0,7.8,3,102.12,Services,Micro,Working Capital,Excellent,South
TAC008033,21.09,3373.32,235.07,3.02,,0.38,4.0,5.22,1,130.52,Real Estate,Micro,Working Capital,Satisfactory,North
TAC010506,16.15,417.5,303.76,4.27,7.17,1.14,6.0,5.98,6,157.49,Services,Medium,Working Capital,Watchlist,North
TAC002410,28.24,3673.63,178.25,6.66,17.73,1.74,2.0,9.13,3,50.0,Real Estate,Medium,Working Capital,Good,North
TAC004045,24.88,3070.02,247.89,6.39,14.63,2.39,0.0,6.19,0,96.67,Manufacturing,Medium,Working Capital,Excellent,East
TAC000222,16.08,809.42,310.09,4.44,4.98,0.3,2.0,6.86,4,266.67,Real Estate,Micro,Equipment Finance,Excellent,West
TAC017229,5.5,550.36,128.96,4.94,8.08,3.69,3.0,9.78,3,118.56,Services,Medium,Term Loan,Good,South
TAC014118,9.21,1186.82,303.27,6.74,0.5,1.9,0.0,3.14,4,217.78,Real Estate,Medium,Working Capital,Excellent,North
TAC007598,18.61,559.45,349.82,6.93,8.51,0.67,2.0,7.1,4,191.04,Manufacturing,Medium,Equipment Finance,Good,East
TAC012381,4.72,558.4,111.38,6.28,8.81,1.81,8.0,10.0,1,101.6,Real Estate,Medium,Equipment Finance,NPA,West
TAC016908,6.46,603.8,118.97,7.81,,3.71,11.0,10.0,0,50.0,FMCG,Small,CC/OD,Good,South
TAC005584,11.04,412.27,332.9,3.98,0.5,1.32,5.0,5.71,3,289.17,Services,Large,Equipment Finance,Excellent,East
TAC017334,32.66,2058.84,23.76,6.95,2.58,0.48,11.0,4.0,2,147.97,Manufacturing,Large,CC/OD,Satisfactory,Central
TAC017027,4.69,3456.36,257.97,2.18,15.0,2.26,2.0,9.08,2,61.95,Infrastructure,Micro,Equipment Finance,Excellent,South
TAC005912,1.45,526.72,97.53,6.13,8.48,0.55,8.0,6.22,0,300.0,Healthcare,Small,Term Loan,Satisfactory,East
TAC008617,13.28,675.97,112.06,6.29,11.1,2.31,9.0,4.58,2,205.57,Retail,Medium,Project Finance,Good,West
TAC006992,23.95,3804.39,268.12,4.63,8.23,1.82,2.0,6.97,4,76.3,Real Estate,Micro,Working Capital,NPA,East
TAC015847,40.0,2278.96,24.8,5.16,5.73,0.92,5.0,3.59,6,143.73,Manufacturing,Medium,CC/OD,Excellent,North
TAC011812,12.75,379.28,70.28,4.92,11.75,2.28,8.0,5.44,5,115.1,Infrastructure,Micro,Working Capital,Satisfactory,South
TAC002135,36.59,1723.7,12.71,6.02,,2.04,7.0,8.75,4,175.55,IT,Medium,Term Loan,Good,Central
TAC007842,9.55,423.3,114.52,8.76,12.45,1.86,11.0,5.14,5,129.94,Infrastructure,Small,Equipment Finance,Good,North
TAC014640,17.41,3592.94,287.51,1.92,11.02,2.17,2.0,10.0,4,112.24,Manufacturing,Micro,Term Loan,Good,South
TAC007403,1.0,404.57,196.55,3.91,4.01,1.5,12.0,8.48,5,117.32,Retail,Medium,Term Loan,Good,North
TAC011853,1.0,624.19,339.15,4.75,2.92,0.84,7.0,5.29,5,207.22,IT,Small,Project Finance,NPA,West
TAC007877,28.92,1977.7,43.28,8.06,10.11,1.64,6.0,4.6,2,219.38,IT,Large,Term Loan,Excellent,South
TAC005167,5.6,3258.36,201.55,2.79,16.38,2.18,0.0,7.8,2,50.0,Infrastructure,Large,Working Capital,Excellent,North
TAC007135,18.42,3470.86,271.71,2.34,7.85,1.3,4.0,5.9,1,122.47,Retail,Large,Project Finance,Excellent,Central
TAC013794,1.0,451.41,113.16,,12.27,1.07,11.0,7.45,2,195.58,Healthcare,Micro,CC/OD,Excellent,North
TAC015677,9.18,325.63,133.43,5.69,5.75,0.82,11.0,7.96,0,117.91,Manufacturing,Medium,Term Loan,Watchlist,East
TAC006902,6.92,31.89,293.74,2.58,0.5,1.49,0.0,7.44,4,118.03,Infrastructure,Medium,Equipment Finance,Watchlist,East
TAC015668,3.31,374.61,107.73,7.18,2.22,3.56,12.0,7.7,1,192.8,Healthcare,Medium,Project Finance,Good,Central
TAC015091,4.6,494.53,124.25,4.75,8.26,0.3,9.0,8.88,3,117.31,Real Estate,Medium,Term Loan,Good,South
TAC016278,1.0,504.88,70.05,5.11,5.5,2.37,11.0,10.0,1,172.55,Manufacturing,Medium,CC/OD,Excellent,South
TAC013686,1.0,705.57,168.26,5.44,8.42,1.92,12.0,8.87,2,197.73,Services,Micro,Project Finance,Good,South
TAC018610,24.58,3545.37,264.13,,6.62,0.94,4.0,5.0,3,50.0,Retail,Large,Term Loan,Good,Central
TAC004647,10.43,353.26,109.05,5.48,11.1,1.68,6.0,8.59,6,254.42,Manufacturing,Medium,Working Capital,Good,West
TAC008753,34.23,2250.72,7.67,6.14,7.91,2.68,5.0,4.64,5,90.6,Retail,Small,CC/OD,Good,East
TAC015779,22.87,596.87,38.22,9.94,9.48,2.91,4.0,6.14,4,151.4,Real Estate,Small,Equipment Finance,Good,West
TAC007192,22.22,985.8,298.8,6.49,3.04,0.3,1.0,1.0,4,249.25,Manufacturing,Medium,Term Loan,Watchlist,West
TAC013140,11.16,225.0,158.38,6.58,8.59,1.38,10.0,9.46,2,63.64,Services,Large,Term Loan,Good,East
TAC006240,1.0,808.01,142.84,4.35,7.42,1.37,9.0,8.16,1,213.25,Real Estate,Large,Term Loan,Excellent,West
TAC014664,1.0,871.27,125.82,3.35,,1.95,7.0,6.65,0,186.53,Manufacturing,Medium,Working Capital,Excellent,South
TAC011761,1.99,440.24,82.09,7.13,9.59,1.68,11.0,10.0,3,111.73,Services,Medium,Term Loan,Excellent,West
TAC013589,28.67,1948.91,0.1,4.87,5.22,1.22,5.0,4.33,1,64.78,Healthcare,Micro,CC/OD,Satisfactory,North
TAC012854,40.0,2067.89,8.84,6.43,3.39,0.9,5.0,6.84,2,136.57,FMCG,Medium,Working Capital,Good,East
TAC018220,13.97,3427.93,254.07,3.78,15.42,3.83,1.0,9.98,3,74.39,Retail,Micro,Equipment Finance,Satisfactory,North
TAC012694,12.22,2061.31,65.26,5.19,5.41,1.4,7.0,4.67,4,207.12,IT,Micro,Equipment Finance,Watchlist,East
TAC004604,32.0,338.63,40.34,9.13,3.03,0.41,0.0,4.24,1,147.04,Healthcare,Micro,Term Loan,Excellent,East
TAC007698,32.89,2093.79,18.42,6.23,3.52,0.77,8.0,4.68,3,133.8,Healthcare,Large,Equipment Finance,Excellent,Central
TAC013709,17.83,2116.32,63.24,,1.87,1.27,7.0,6.3,3,134.19,Manufacturing,Small,Term Loan,Excellent,East
TAC002973,40.0,2051.97,30.19,,5.28,1.77,4.0,5.96,2,50.0,IT,Micro,Working Capital,Satisfactory,South
TAC017093,38.24,3239.73,228.64,5.65,9.57,1.6,2.0,8.02,7,116.63,Real Estate,Medium,CC/OD,Watchlist,East
TAC017807,1.0,365.81,151.7,3.98,1.86,1.27,11.0,9.38,3,111.79,Infrastructure,Micro,CC/OD,Good,North
TAC002434,11.77,593.17,294.21,4.98,2.62,1.32,2.0,5.59,3,135.53,FMCG,Medium,Project Finance,Satisfactory,East
TAC003446,4.22,448.82,84.46,5.34,4.02,0.98,11.0,9.47,1,184.93,Retail,Large,Working Capital,Excellent,East
TAC010788,3.28,478.54,110.99,4.38,4.91,2.36,8.0,9.7,7,201.16,Manufacturing,Medium,Project Finance,Watchlist,Central
TAC002147,1.78,656.9,129.44,6.42,13.28,0.3,12.0,10.0,0,82.23,Real Estate,Micro,Working Capital,NPA,North
TAC012424,5.79,296.41,122.25,6.21,14.25,2.29,11.0,6.02,1,197.82,Infrastructure,Medium,Term Loan,Satisfactory,Central
TAC001973,1.0,875.92,290.4,4.24,5.75,0.3,4.0,4.07,7,165.95,FMCG,Medium,Term Loan,Excellent,Central
TAC003870,1.0,791.6,132.54,4.9,6.26,1.29,11.0,10.0,1,166.13,IT,Small,Term Loan,Good,North
TAC009428,3.01,591.86,168.48,8.23,8.88,1.21,9.0,10.0,0,120.13,Real Estate,Medium,Working Capital,Satisfactory,Central
TAC006537,34.21,699.69,60.75,8.73,0.5,0.56,0.0,4.65,0,229.22,Healthcare,Large,CC/OD,Good,East
TAC018814,7.92,3322.94,187.59,3.92,14.91,1.51,3.0,10.0,1,50.0,Healthcare,Medium,Project Finance,Good,South
TAC013649,12.1,3093.13,250.02,2.07,18.14,1.07,4.0,7.08,0,60.06,Real Estate,Large,Working Capital,Satisfactory,South
TAC005341,2.57,664.98,110.34,4.14,11.47,1.98,12.0,8.81,2,106.99,Healthcare,Medium,Working Capital,Excellent,Central
TAC006315,21.33,3491.15,233.9,,13.25,2.84,0.0,8.26,2,80.3,IT,Micro,Project Finance,,North
TAC012409,1.0,514.04,106.34,6.35,17.03,2.72,6.0,8.17,0,66.82,Services,Micro,Term Loan,Good,North
TAC017154,1.0,588.26,128.0,6.51,8.55,2.82,9.0,4.45,3,171.73,Retail,Small,Project Finance,,West
TAC001779,16.55,422.55,307.5,5.23,4.17,0.53,4.0,5.67,4,240.04,FMCG,Micro,CC/OD,Satisfactory,South
TAC018262,25.1,3046.24,265.82,1.89,12.4,2.16,4.0,10.0,2,124.09,Manufacturing,Medium,Project Finance,Excellent,West
TAC012673,35.79,3283.83,264.81,7.5,15.35,2.49,0.0,6.23,2,101.73,Manufacturing,Small,CC/OD,Watchlist,East
TAC014043,31.03,3277.99,275.43,4.7,14.82,2.01,0.0,5.65,0,125.42,IT,Large,Term Loan,Excellent,South
TAC011607,1.0,563.41,109.58,3.93,9.99,0.74,9.0,10.0,0,245.2,IT,Small,CC/OD,Good,Central
TAC016586,14.88,771.2,120.93,6.05,8.28,1.17,10.0,6.45,2,169.04,Healthcare,Medium,Working Capital,Satisfactory,South
TAC007533,19.63,1736.95,83.51,7.5,3.19,1.11,6.0,6.14,2,94.89,Services,Small,Working Capital,Good,Central
TAC009778,8.13,3379.62,205.12,7.13,10.07,2.19,2.0,3.91,4,68.13,IT,Small,Term Loan,Excellent,South
TAC018111,18.95,3388.7,252.66,5.12,14.32,2.64,6.0,9.03,4,74.39,IT,Medium,Working Capital,Good,East
TAC018790,24.31,3492.84,210.5,2.25,9.57,3.58,0.0,7.8,2,80.1,Infrastructure,Medium,Working Capital,Good,South
TAC012711,1.0,580.27,162.79,4.93,8.46,1.59,8.0,3.77,6,71.46,Retail,Micro,Working Capital,Good,North
TAC004891,3.7,605.53,128.23,7.0,12.42,4.05,9.0,7.74,2,50.0,Healthcare,Medium,Equipment Finance,Good,West
TAC014226,20.23,3226.97,234.82,2.65,13.27,3.12,0.0,7.9,1,54.91,Services,Medium,Working Capital,Excellent,West
TAC013336,6.53,685.13,130.01,3.2,7.7,2.46,9.0,10.0,3,194.82,Real Estate,Micro,Term Loan,Watchlist,South
TAC009288,18.77,3381.37,226.59,4.94,10.54,2.58,1.0,4.87,5,97.57,Services,Medium,Term Loan,Good,Central
TAC017977,21.0,3056.93,225.13,1.83,15.04,0.63,2.0,5.67,0,50.0,Real Estate,Small,Term Loan,Excellent,South
TAC007355,10.79,819.78,171.77,5.65,11.66,1.11,9.0,9.02,0,128.7,Services,Small,Equipment Finance,Good,South
TAC017160,6.52,352.66,180.07,5.86,6.66,1.12,11.0,10.0,1,230.16,Services,Micro,Working Capital,Excellent,North
TAC014452,18.52,3565.76,276.54,2.8,,1.86,3.0,8.31,4,111.37,Services,Small,Term Loan,Excellent,South
TAC018213,9.55,679.39,315.76,7.22,10.08,0.87,0.0,7.38,3,133.46,Retail,Medium,Term Loan,Good,Central
TAC013106,23.54,3482.63,280.01,,20.0,3.35,3.0,8.75,4,90.94,Infrastructure,Small,Project Finance,Satisfactory,West
TAC002200,9.35,642.61,106.54,6.2,4.15,2.47,7.0,5.78,2,217.6,Manufacturing,Small,Term Loan,NPA,West
TAC008374,6.05,35.21,152.66,7.02,9.03,3.29,9.0,8.29,3,149.34,IT,Medium,Term Loan,Excellent,West
TAC015637,6.42,251.25,142.22,4.49,11.38,1.19,8.0,9.86,0,187.88,Infrastructure,Large,Term Loan,Good,North
TAC017752,32.6,2235.35,16.38,9.4,8.28,1.49,4.0,7.48,0,120.05,Retail,Large,CC/OD,Watchlist,Central
TAC013975,17.88,3727.98,204.89,4.24,14.73,1.93,0.0,1.7,1,124.76,IT,Large,Equipment Finance,Excellent,South
TAC005823,30.0,418.54,322.4,5.22,2.72,2.08,1.0,4.81,5,180.92,Healthcare,Medium,Term Loan,Excellent,East
TAC001882,4.94,404.21,124.35,2.76,10.43,2.3,10.0,10.0,3,103.82,Manufacturing,Micro,Equipment Finance,Satisfactory,North
TAC016062,30.99,3621.56,280.79,5.48,9.98,1.38,2.0,10.0,3,50.0,Services,Medium,Term Loan,Satisfactory,South
TAC004153,22.17,3276.49,278.14,2.88,12.6,2.94,1.0,9.74,3,151.72,Services,Medium,Project Finance,Satisfactory,North
TAC012926,10.7,474.21,69.91,8.06,7.05,1.3,0.0,4.51,2,211.6,Services,Small,Working Capital,Good,West
TAC017959,22.44,615.51,285.05,4.22,2.39,1.54,3.0,5.06,3,300.0,Real Estate,Small,Term Loan,Excellent,East
TAC003393,6.02,643.26,106.82,5.3,5.72,2.53,12.0,9.81,2,218.34,Manufacturing,Small,Working Capital,Watchlist,West
TAC001893,2.13,736.37,285.11,7.43,8.7,1.46,1.0,5.97,3,182.12,Manufacturing,Small,Working Capital,Satisfactory,East
TAC015028,24.01,1905.99,33.67,8.3,4.45,0.3,6.0,6.32,2,218.14,Services,Small,CC/OD,Excellent,East
TAC007038,28.06,593.74,269.11,4.2,5.27,0.3,0.0,6.89,4,131.86,Manufacturing,Small,Working Capital,Good,East
TAC005112,12.02,677.45,382.04,5.35,7.45,1.69,,6.53,6,202.75,Real Estate,Micro,Term Loan,Good,South
TAC000616,23.55,3296.53,259.21,3.75,16.47,2.35,0.0,6.11,1,62.71,Manufacturing,Micro,Term Loan,Excellent,West
TAC003071,6.37,3713.49,281.79,3.01,13.84,3.19,0.0,6.84,2,80.39,Healthcare,Micro,Equipment Finance,Satisfactory,South
TAC008495,8.71,649.19,114.02,4.44,11.03,1.55,9.0,9.25,1,156.92,Manufacturing,Small,CC/OD,Good,East
TAC011700,24.96,3493.59,221.7,6.4,19.89,1.74,0.0,5.08,0,140.32,Manufacturing,Micro,Term Loan,,Central
TAC003783,33.96,2042.73,48.52,6.96,1.92,1.53,6.0,4.18,4,79.63,IT,Medium,Equipment Finance,NPA,North
TAC006989,15.6,510.05,156.6,5.54,7.31,2.55,8.0,8.48,4,73.39,Retail,Medium,Term Loan,Watchlist,North
TAC000611,1.0,354.69,158.93,7.19,13.27,2.5,11.0,5.81,1,143.34,IT,Small,Working Capital,Satisfactory,West
TAC010731,26.78,2110.06,81.71,6.6,5.27,0.33,7.0,8.76,4,236.2,Infrastructure,Micro,Working Capital,,East
TAC000615,5.78,682.7,135.64,4.35,9.7,1.37,7.0,10.0,0,180.45,Manufacturing,Medium,Working Capital,Good,West
TAC010888,3.7,284.37,174.9,5.58,4.25,2.74,8.0,6.88,2,119.59,IT,Medium,Term Loan,Good,North
TAC017018,1.0,501.83,102.18,1.87,12.79,1.79,10.0,9.81,2,158.89,Services,Medium,Working Capital,Satisfactory,West
TAC005431,24.03,2431.81,55.34,6.62,9.02,0.3,8.0,6.05,5,233.42,Services,Large,Project Finance,Good,East
TAC018811,28.23,2154.04,60.05,7.5,7.52,1.01,8.0,6.37,3,113.86,Services,Large,Working Capital,Satisfactory,North
TAC001512,1.49,544.27,109.11,,4.44,2.75,12.0,9.29,1,230.56,Services,Small,CC/OD,Good,North
TAC016213,26.14,902.74,271.98,4.09,7.63,1.12,4.0,5.17,5,296.71,Services,Large,Term Loan,Excellent,North
TAC001946,15.42,787.22,311.02,2.57,0.61,2.13,0.0,2.56,5,147.87,Services,Small,Equipment Finance,Good,South
TAC000059,31.96,3413.74,145.13,4.67,8.68,1.34,2.0,5.4,2,50.0,Healthcare,Large,Working Capital,Good,Central
TAC005939,6.22,664.23,91.44,2.84,10.05,1.86,11.0,6.58,2,161.51,Manufacturing,Micro,Project Finance,Good,North
TAC001527,16.34,441.05,96.5,5.37,7.95,1.65,6.0,8.64,0,168.74,IT,Micro,Term Loan,Good,South
TAC009250,10.26,3117.72,216.99,3.1,16.3,1.68,1.0,6.13,5,50.0,Retail,Small,Project Finance,Excellent,West
TAC014133,3.75,786.07,138.37,4.04,,1.06,11.0,5.19,5,140.29,Healthcare,Medium,Working Capital,Satisfactory,Central
TAC000100,16.64,2582.29,0.1,5.59,6.73,1.69,7.0,9.17,0,90.92,Services,Large,Working Capital,Excellent,East
TAC011488,20.51,1967.96,12.31,6.23,7.75,1.51,5.0,3.75,0,110.07,Real Estate,Micro,Equipment Finance,Good,Central
TAC000578,12.87,467.08,311.95,4.8,5.72,1.9,2.0,9.76,7,233.54,Services,Medium,Project Finance,Watchlist,North
TAC006468,25.97,741.77,37.42,7.7,2.6,2.04,0.0,6.55,1,122.87,Infrastructure,Micro,Working Capital,Watchlist,North
TAC016082,1.0,620.04,114.88,5.26,8.66,2.77,7.0,8.16,2,166.83,Retail,Medium,Working Capital,Good,West
TAC007537,1.86,681.72,117.53,2.07,16.85,1.09,10.0,10.0,5,143.11,Real Estate,Small,CC/OD,Good,South
TAC001724,1.0,460.16,87.42,4.8,11.22,1.34,8.0,7.05,2,107.1,Retail,Medium,Working Capital,Good,South
TAC010746,5.13,849.93,116.7,6.02,9.56,1.91,6.0,8.05,1,195.41,Manufacturing,Small,Working Capital,Excellent,South
